video_id	post_date	caption
7306237174188461354	2023-11-27	🚨🫠 In celebration of 'Happy Face' reaching 100 million streams, we're offering a 20% discount on all Happy Face merchandise for the entire week! Visit deathofmygeneration.fun, complete the Happy Face experience, share it, and tag me to be entered into a drawing for a one-on-one Zoom session with me, three winners will be chosen. Let's start the show! #jagwartwin #happyface #jagwartwinhappyface #cybermonday #100millionstreams  created by Jagwar Twin with Jagwar Twin’s Happy Face
7306202726935825706	2023-11-27	This is beyond… god gives us the lessons we need. I needed to learn this difficult lesson of trusting myself, and being willing to fight for something to be in the world because it IS good enough. I’ve always struggled with self doubt, and not feeling understood, and the world around me has reflected that back to me in the form of never quite “making it” in my music career. We live in the matrix. Shifting your internal world shifts the outer. This song will always be a reminder of that to me.  #jagwartwin #happyface #jagwartwinhappyface #inspostories #artistsoftiktok #nevergiveup  created by Jagwar Twin with Jagwar Twin’s Happy Face
7305834572309105963	2023-11-26	Time is relative, like an aunt or an uncle.  Watch the full Mirror Session with @Paris Berelc now on YT. #jagwartwin #themirrorsessions #parisberelc #time #beinghuman  created by Jagwar Twin with Jagwar Twin’s original sound
7303973395719556398	2023-11-21	@Paris Berelc & I discuss what it’s like being a teenager in LA and so much more on the latest episode of “The Mirror Sessions” 🪞 Watch the full episode now on YT #TheMirrorSessions #parisberelc #jagwartwin #disneystars  #childactor #hollywood  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7302552107612179755	2023-11-17	Friday demo drop #1 “Trust Me, I’m a Rockstar” Written with the two maniacs, Brian Dales and Benny Reiner and their giant dogs Joni and Jupiter.   Ill be dropping unreleased demos and unfinished song ideas here every Friday. #jagwartwin #unreleasedmusic #leakedmusic #trustmeimarockstar  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7301348780320771358	2023-11-14	“Great Time To Be Human” Live Acoustic Video is out now.  Watch the full video on YT #jagwartwin #greattimetobehuman #newmusic #acousticcovers #acoustic  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7299551935269588254	2023-11-09	Def Jagwar  #jagwartwin #defleppard #itsyourtime #guitarsolos  created by Jagwar Twin with Jagwar Twin’s It's Your Time
7298807558658149662	2023-11-07	New single “life is good” with @angelbaby is out now!  #jagwartwin #newmusic #angelbaby #lifeisgood  created by Jagwar Twin with Jagwar Twin’s original sound
7296551697420258590	2023-11-01	Replying to @🇮🇱✨ can anyone help them figure out what it says? 🧐 #jagwartwin #goodtime108 #facepainting  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7296252041561771295	2023-10-31	Replying to @Crying bread/Jax Happy Halloween 🎃 #jagwartwin #goodtime108 #halloweenmusic #halloween  created by Jagwar Twin with Jagwar Twin’s original sound
7294310949165468959	2023-10-26	Replying to @Jessica play “Good Time (1:08)” at your halloween party  to have a good time  #goodtime108 #jagwartwin #newmusic #halloweenmusic #spookyseason  created by Jagwar Twin with Jagwar Twin’s original sound
7293202598344051999	2023-10-23	Are we having a Good Time out there? 🐇🏎️🤬 #jagwrtwin #goodtime #goodtime108 #newmusic  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7291428067409415454	2023-10-18	Replying to @Sonia beans and cheese. New live acoustic video is out for “Good Time (1:08)”. Watch it on the other platform that has you in a tube  #jagwartwin #goodtime108 #acoustic #acousticcovers #singer  created by Jagwar Twin with Jagwar Twin’s original sound
7291054705382264095	2023-10-17	Blacksmith went crazy on this one  #jagwartwin #goodtime108  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7290600080267152670	2023-10-16	Replying to @Jessica should I?  #jagwartwin #goodtime108 #singer #acoustic  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7288450307858631967	2023-10-10	The story of “Good Time (1:08)” ft. Drake, BTS, and getting hit by a semi-truck #jagwartwin #goodtime108 #storytime  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7288052903044992287	2023-10-09	Replying to @Tia Griffin Calming songs about road rage are my shit  #jagwartwin #acapella #goodtime108  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7286933332544343342	2023-10-06	Fashion  #jagwartwin #goodtime108  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7285413703774866734	2023-10-02	Sir Lucius said  #jagwartwin #newmusic #goodtime108  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7284784430525189422	2023-10-01	#duet with @Pey🤍 miss sir lucius slay #jagwartwin #goodtime #sirlucius #108 #makeupartist #halloween #halloweenlook  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7284300638631087406	2023-09-29	Shake whats in your pants 👖 My new single “Good Time (1:08)” is  out now. 🔗 in bio  #jagwartwin #newmusic #goodtime108 #newmusicfriday  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7283976562414865707	2023-09-28	My new single “Good Time (1:08)” is out tonight at midnight.  Who wants to have a good time?  #jagwartwin #newmusic #newmusicfriday #acapella #areyouready #jagwartwinhappyface  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7283562730408234283	2023-09-27	I’m not ready  New single “Good Time (1:08)” comes out tomorrow at midnight #jagwartwin #newmusic #newmusicfriday #areyouready  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7280273300410879275	2023-09-18	What you know about bugles? 📯 #jagwartwin #newmusic #inthestudio #goodtime  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7280213906168122670	2023-09-18	Love these words from the Four Agreements by Don Miguel. Don’t take anything personally!  #jagwartwin #donttakeitpersonal #thefouragreements #lifeadvice  created by Jagwar Twin with Jagwar Twin’s Happy Face
7279523866412879150	2023-09-16	#duet with @Mady Vivian🌻 the ocean above the bed is a vibe #losersquad #jagwartwin #loser created by Jagwar Twin with Jagwar Twin’s Loser
7278794995790875947	2023-09-14	New single "Good Time (1:08)". Out on 9.29.23 🐇🏎️🤬 #newmusic #jagwartwin #goodtime  created by Jagwar Twin with Jagwar Twin’s original sound
7278436243468193066	2023-09-13	Whats a memoria? #nirvana #jagwartwin #cover #acoustic  created by Jagwar Twin with Jagwar Twin’s original sound
7277628339731352878	2023-09-11	Are you ready? 🐇🏎️🤬 #newmusic #jagwartwin #jagwartwinhappyface #teaser  created by Jagwar Twin with Jagwar Twin’s Good Time (1:08)
7276265694407298346	2023-09-08	Replying to @benieandthejets1 here you go!  What do you want to hear next?  #jagwartwin #jagwartwinhappyface #acapella #singer  created by Jagwar Twin with Jagwar Twin’s original sound
7276202260969852206	2023-09-07	#stitch with @Zeke Darwin It’s me. Hi. #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7275394646304443691	2023-09-05	Replying to @Emma <3 its daytime, but the stars are still there 🌌 #jagwartwin #deeptalks #magnets #deepthoughts #happyface #singer #didyouknow #deep  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7274251937279823150	2023-09-02	You never know where the things you create are going to end up. ♻️ This is the story of how I worked on Lana Del Rey’s new song “Say Yes To Heaven”  #jagwartwin #lanadelrey #lanatok #lanadelreystans #lanadelreyedit #sayyestoheaven #songrwriting #inspiration #storytime  created by Jagwar Twin with Lana Del Rey’s Say Yes To Heaven - Sped Up
7273921882439781678	2023-09-01	DNA is crazy 🧬  @almondmilkhunni is on the katest episode of The Mirror Sessions.  Available now on YT  #almondmilkhunni #almondmilkhunniedits #themirrorsessions #jagwartwin #dna #ancestors  created by Jagwar Twin with Jagwar Twin’s The Circle (0)
7273651415392734510	2023-09-01	@almondmilkhunni from the newest episode of The Mirror Sessions🪞 Full video on YT now  #almondmilkhunni #almondmilkhunniedits #themirrorsessions #jagwartwin  created by Jagwar Twin with Adrian’s 7AM - Slowed + Reverb
7273512797311454506	2023-08-31	New episode of The Mirror Sessions with @almondmilkhunni out now 🪞 Full vid on my YT  #jagwartwin #themirrorsessions #almondmilkhunni  #almondmilkhunniedits #childhoodmemories #spiders  created by Jagwar Twin with Jagwar Twin’s The Circle (0)
7272451006452059434	2023-08-28	Replying to @jill  O the O ———— will grow  what do u wanna hear next?  #singer #thecircle #jagwar#jagwarsic #soothing #asmr #songofthesummer #originalsong #jagwartwin #singer  created by Jagwar Twin with Jagwar Twin’s The Circle (0)
7271721338216189226	2023-08-26	Who’s down? #jagwartwin #allmyfriends #marryme  created by Jagwar Twin with Jagwar Twin’s All My Friends
7271409138226203946	2023-08-25	Tattoo tour part 2  #jagwartwin #tattootour #tattoolover #tattootiktok #happyface #joshdun #debbyryan #littleluna #jagwartwinhappyface  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7271329595260013866	2023-08-25	Tattoo tour part 1  #jagwartwin #tattootour #tattootiktok #tattoolover #happyface #calumhood #avrillavigne #musiciansontiktok #jagwartwinhappyface  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7269844336706342190	2023-08-21	Replying to @Rachel! Until then…  #jagwartwin #acousticcovers #singing #musictiktok  created by Jagwar Twin with Jagwar Twin’s original sound
7262032908809145646	2023-07-31	The Circle will grow ⭕️ The Circle (0) - Official Music Video  #singer #musictok #thecircle #newmusic created by Jagwar Twin with Jagwar Twin’s The Circle (0)
7259593708746657067	2023-07-25	I named my hair Liz #dayinmylife #dayinthelife #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7258042884685942062	2023-07-20	Shade turned up to 5 5.28 - 6 #dayinthelife #dailyvlog #dayinmylife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7256841304112434478	2023-07-17	City of Angels - End/Beginning  34.052235, -118.243683 5.26.23 #dayinthelifevlog #dailyvlog #dayinmylife #dayinthelife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7254668591209958699	2023-07-11	Everything on the earth keeps blooming.  Great Time To Be Human Out Now🌈🦋⁉️ #jagwartwin #alternativemusic #newmusic #jagwartwinhappyface #greattimetobehuman #altrock #musictok  created by Jagwar Twin with Jagwar Twin’s original sound
7250543278565641515	2023-06-30	tits  created by Jagwar Twin with Jagwar Twin’s original sound
7240629912984440106	2023-06-04	Woke up in Ohio, made some art, then got some gas and headed out to play a show in Pittsburgh. We were listed as Jagwar Twins. There’s only one Twin. Forever.  #dailyvlog #dayinthelife #dayinmylife #grwm #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7239913021504523563	2023-06-02	Today I woke up in Ohio and brushed my teeth and read a little bit. Then I hung with Velma and Jim. Then Jim and I found Josh playing drums downstairs. After drums Josh taught me boxing. I think I got it. You hit the other person. Then we got some food and picked up an extra fog machine with a foot switch so I could step on it whenever I wanted. Then we went to the show and Josh played some more drums. After the show I made some tea and then made some more music in the studio and then I went to bed. Columbus is awesome. #dayinthelife #dailyvlog #dayinmylife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7239548413497396523	2023-06-01	An oil change, some doughnuts, an ice bath, and a slumber party in Columbus, Ohio with Josh, Debby, Jim, and Velma ❄️🍩 #dailyvlog #adayinthelife #adayinmylife #grwm #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7237635049447853354	2023-05-26	JagUwar  #dailyvlog #adayinmylife #adayinthelife #touringmusician #grwm #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7237143570426121515	2023-05-25	We are going to a Summer Set show now  #adayinmylife #dailyvlog #jagwartwin #adayinthelife #thesummerset  created by Jagwar Twin with Jagwar Twin’s original sound
7236530989424594222	2023-05-23	I think it’s the greatest time to be human right now  #adayinmylife #adayinthelife #dailyvlog #touringmusician #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7236175561813396778	2023-05-23	I actually like snakes  #adayinmylife #adayinthelife #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7233551234794360106	2023-05-15	Josh is cool. It really is a great time to be human. 🌈🦋❓ #joshdun #twentyonepilots #joshuadun #joshtwentyonepilots #jagwartwin #joshdunedit #twentyonepilotsedit created by Jagwar Twin with Jagwar Twin’s original sound
7232077294184058154	2023-05-11	Greetings, I’m Roy  #adayinmylife #adayinthelife #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7231737181176368426	2023-05-11	I am the pedicure specialist   #jagwartwin #adayinmylife #adayinthelife #dailyvlog  created by Jagwar Twin with Jagwar Twin’s original sound
7229137758491626795	2023-05-04	Mr. Josh Dun recorded the drums in the studio on “Great Time To Be Human” and “Happy Face” but we finally got to play these songs live together. Columbus, you were amazing! Thanks for being you #joshdun 🙃 #jagwartwinhappyface  created by Jagwar Twin with Jagwar Twin’s original sound
7229037126925471019	2023-05-03	Jagwar Twin came to Columbus. Josh was there. 🌈🦋❓ #twentyonepilots #joshuadun #jagwartwin #greattimetobehuman  created by Jagwar Twin with Jagwar Twin’s original sound
7226827745861307690	2023-04-27	I’ll be taking questions  #jagwartwin #ontournow #jagwartwinhappyface #bereal  created by Jagwar Twin with Jagwar Twin’s original sound
7226572672342265131	2023-04-27	Doing stuff with friends and first day of tour with @transvioletofficial  #adayinmylife #dailyvlog #adayinthelife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7226404915017649454	2023-04-26	Portraits by Roy 📸 #jagwartwin #jagwartwinhappyface #ontournow  created by Jagwar Twin with Jagwar Twin’s Great Time To Be Human
7224549876779076907	2023-04-21	Enjoying where I’m at. Now.  #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7224262226650107179	2023-04-20	Rachel is cool 🙂  created by Jagwar Twin with Jagwar Twin’s original sound
7223911161371135274	2023-04-19	Replying to @karolinestiktokaccount “It’s Your Time” Live in Portland.  #jagwartwin #jagwartwinhappyface #livemusic #concerts  created by Jagwar Twin with Jagwar Twin’s It's Your Time
7222781195099229486	2023-04-16	My new song “Great Time To Be Human” is out in the world now 🌈🦋 Had fun last night in San Francisco, Sac town I’ll see you tonight!  #jagwartwin #livemusic #newmusic  created by Jagwar Twin with Jagwar Twin’s original sound
7221934630822268203	2023-04-14	“Great Time To Be Human” OUT NOW!! Yeeaaaa 🌸🌎🔥 created by Jagwar Twin with Jagwar Twin’s original sound
7221184155869039914	2023-04-12	Grammy-award winning mixer @jeffellisworldwide dropping wisdom 🪞🪜 Watch the full episode of “The Mirror Sessions” now on YT, 🔗 in bio.  #creatingart #artistsoftiktok #jeffellisworldwide #jagwartwin #fyp #flowstate  created by Jagwar Twin with Jagwar Twin’s original sound
7219366981575920942	2023-04-07	Jeff Ellis Worldwide has mixed some amazing albums (Frank Ocean, Doja Cat, and my album 33) and this is what he looks for in an artists that are early in their career.  Watch the full conversation with Jeff now on YT, 🔗 in bio  #jeffellisworldwide #grammywinner #mixingmusic #mixingengineertips #mixingengineer #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7218587055029488942	2023-04-05	Grammy Award-winning mixer Jeff Ellis Worldwide (Frank Ocean, Joji, Doja Cat) ascends the mountain at sunrise with me to talk about listening vs. feeling music, working on my new album '33', and so much more in part one of this enlightening conversation.  Watch the full conversation on YT, 🔗 in bio  #jeffellisworldwide #mixingengineer #mixingmusic #mixingengineertok #musicproducers #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7218586163446140202	2023-04-05	Grammy Award-winning mixer Jeff Ellis Worldwide (Frank Ocean, Joji, Doja Cat)  talks about listening vs feeling when mixing music. 🎧 Watch the full episode on YT  #jeffellisworldwide #mixingmusic #mixingengineertips #mixingengineer #jagwartwin #frankocean #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7217993430884994346	2023-04-04	Greetings people of the internet 👋🏼 I am getting so excited to see all of you beautiful humans in physical form on the tour starting next week with @transvioletofficial Who am I going to see on the 14th in Santa Ana? ⁠  #adayinmylife #adayinthelife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7216155998589832490	2023-03-30	Is there magik in here? #dailyvlog #adayinmylife #adayinthelife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7215764480628886830	2023-03-29	Whats your favorite thing in the world?  #adayinmylife #adayinthelife #dailyvlog #grwm #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7215266671592951086	2023-03-27	I had a lot of tea today 🫖 #dailyvlog #adayinmylife #adayinthelife #dailyroutine #grwmroutine #dayinthifeofanartist  created by Jagwar Twin with Jagwar Twin’s original sound
7214296545166937390	2023-03-25	Wait till you see it  #dailyvlog #adayinmylife #adayinthelife #dailyroutine #jagwartwin #fyp #dayinthelifeofanartist  created by Jagwar Twin with Jagwar Twin’s original sound
7213955657001897262	2023-03-24	I made a magic wand and went to the club  #adayinmylife #adayinthelife #dailyvlog #dailyroutine #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7213555326975593774	2023-03-23	Here is a collection of videos that show a day in my life. #contentcreators   #adayinmylife #dayinthelife #dayinmylifevlog #dailyvlogger #grwm #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7213175952103427374	2023-03-22	Pickled Planet 🌎  #adayinmylife #dailyvlog #adayinthelife #grwm #jagwartwin #dailyroutine  created by Jagwar Twin with Jagwar Twin’s original sound
7212769895312805162	2023-03-20	Chill day being a human  #adayinmylife #fyp #dailyvlog  created by Jagwar Twin with Jagwar Twin’s original sound
7211236849388506410	2023-03-16	Angles are angels  #adayinmylife #adayinthelife #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7210573688264002862	2023-03-15	If you were wondering… yes, the cat meditates with me 🐈‍⬛ #adayinmylife #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7210195945735195946	2023-03-14	Follow the white rabbit 🐇 #adayinmylife #adayinthelife #grwmroutine #jagwartwin #fyp #dailyvlog #dailyroutine  created by Jagwar Twin with Jagwar Twin’s original sound
7210112735441423662	2023-03-13	Replying to @marionhirth here is some more @iammalikoa content for you 🤍  #malikoa #malikoahood #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7209860652167335210	2023-03-13	Have A Nice Day 🙂 #adayinmylife #adayinthelife #grwmroutine #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7209472657312550186	2023-03-12	Staying hydrated, eating berries, and making music. Big shoutout to @miyavi_lee_ishihara for the shredding and beautiful conversation  #adayinthelife #adayinmylife #grwmroutine #dailyvlog #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7208791821210733870	2023-03-10	A lesson in financial freedom   #adayinmylife #adayinthelife #grwmroutine #dailyvlog #dailyroutine  created by Jagwar Twin with Jagwar Twin’s original sound
7208612254445653294	2023-03-09	Were all just looking for connection 🤝  Watch the full conversation with @iammalikoa now on YT.  #malikoa #malikoahood #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7208265932676812075	2023-03-08	How I spent my Valentine’s Day 🌹 #dayinmylife #jagwartwin #grwm #dailyvlog #dailyroutine  created by Jagwar Twin with Jagwar Twin’s original sound
7208241492538756398	2023-03-08	Be the rock you wish to change in the world 🪨 Part 2 of my conversation with @iammalikoa is out now on YT!  #malikoahood #malikoa #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7207839345171090734	2023-03-07	@iammalikoa guesses my favorite color. 🫧 Watch the full converstation with Mali now, on YT.  #malikoa #malikoahood #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7207649991706365226	2023-03-07	Today I mediated, went on a hike, meditated some more, cooked a nice meal, and went in the jacuzzi. I love these kind of days.  #dayinmylife #grwmroutine #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7207556430298090794	2023-03-06	Only headlines with @iammalikoa  Watch Part 1 of The Mirror Sessions with Mali now on YT🪞 #malikoa #malikoahood #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7206008149231439150	2023-03-02	@iammalikoa dropping wisdom 🤯about letting go on the latest episode of The Mirror Sessions 🪞  Watch the full episode on YT  #malikoa #malikoahood #jagwartwin #lettinggo #themirrorsessions  #arco  created by Jagwar Twin with Jagwar Twin’s original sound
7205769607225904427	2023-03-02	@iammalikoa joins me for episode 5 of The Mirror Sessions 🪞 We brave the elements to discuss egyptology, learning from our mistakes, and leaving home to follow your dream. ⁠ ⁠ The Mirror Sessions are a place where I talk freely with close friends and acquaintances about music, art, humans and the meaning of life. ⁠ ⁠ Watch the full video on YT now ⁠ 🔗 in bio #malikoa #malikoahood #arco #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7201183980849433902	2023-02-17	The music video for The Circle (0) is out now.  Making this video was a magical experience. Ryan and Michael and I took a road trip out to the middle of no where in the desert. Ryan brought a multitude of snacks for the drive. We went exploring and filmed the truth. I hope you enjoy this video of The Story.  #newmusic #musicvideo #jagwartwin #thecircle ⁠ created by Jagwar Twin with Jagwar Twin’s original sound
7197895922259610926	2023-02-08	☯️🪞Watch the latest episode of “The Mirror Sessions” with Bohnes, AKA Alex Deleon, as they delve into the concept that everything in this world has a duality and how with more light comes more darkness being exposed. Get ready for a deep dive into the mind and music of these artists. #Bohnes #JagwarTwin #Duality #MusicThatMatters  🎥 Watch the full video now on YouTube!  Tag ▵▢◑ created by Jagwar Twin with Jagwar Twin’s original sound
7197163005669559598	2023-02-06	I talked with Bohnes (AKA Alexander Deleon) about why he makes music and a lot of other really cool things on the latest episode of “The Mirror Sessions” 🪞 Watch the full episode now on YT, 🔗 in bio.  #alexanderdeleon #bohnes #bohnesmiddlefinger #thecab #jagwartwin #makingmusic #musicinspiration #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7195674148792700206	2023-02-02	Episode 4 of “The Mirror Sessions” 🪞featuring @bohnesofficial  💀is now available. We reflect on why we started making music, how we first met at a Fall Out Boy concert, struggles with being present in the moment, and understanding chaos to make great art.  “The Mirror Sessions” are a place where I talk freely with my friends and acquaintances about music, art, humans and the meaning of life. 🪜 Watch the full reflection on YouTube now, 🔗 in bio created by Jagwar Twin with Jagwar Twin’s original sound
7194515140178447658	2023-01-30	It’s been 4 months since I released my album 33. Thank you to everyone who’s not only heard this record but seen themselves in it also. 🪜🫶  #singer #singersoftiktok #jagwartwin #itsyourtime  created by Jagwar Twin with Jagwar Twin’s original sound
7193394905694113067	2023-01-27	New dance, what should I name it?  created by Jagwar Twin with Miley Cyrus’s Flowers
7193014295263726894	2023-01-26	Know that everything’s gonna be ok👌🏼  created by Jagwar Twin with Jagwar Twin’s original sound
7192734857192082734	2023-01-25	Let’s change the world, we can start today 🌎🤍 #newmusic #singersoftiktok   #jagwartwin #changetheworld  created by Jagwar Twin with Jagwar Twin’s original sound
7191937919265951022	2023-01-23	You can’t pour from an empty cup 🏆 Watch the full convo with 3x Grammy Winning producer S1 on YT. 🔗 in bio  #jagwartwin #s1 #fillyourcup #producersoftiktok #musicproducer #themirrorsessions.  created by Jagwar Twin with Jagwar Twin’s original sound
7190435871873682731	2023-01-19	Leave it all on 🌎 3x Grammy Winning Producer S1 (Symbolyc One) shares his journey working with music icons like Kanye West, Jay-Z, Beyonce, and Eminem on "The Mirror Sessions." Join S1 and Jagwar Twin in part 2, as they discuss how he ended up producing on Beyonce's album "Renaissance" by creating from a pure place, the importance of filling your own cup and so much more.  Watch the full video on YT 🔗 in bio  #dieempty #producersoftiktok #musicproducer #s1 #symbolycone #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7190141815536831786	2023-01-18	Reminder to create from a pure place and the world will find it when they need it 🤍  Watch the latest episode of ‘The Mirror Sessions’ with 3x Grammy Winner  @symbolycone (S1).  🔗 in bio for full episode  #musicinspiration #inspirationalvideo #inspirationalquotes #inspirational #vangogh #symbolycone #s1 #jagwartwin #musicproducer #musicproduction #adviceforartists  created by Jagwar Twin with Jagwar Twin’s original sound
7190063121036447022	2023-01-18	Watch Part 2 of “The MIrror Sessions”  with @symbolycone 🪞 We discuss how he ended up producing on Beyonce's album "Renaissance" by creating from a pure place, the importance of filling your own cup and so much more. 🪜 Watch the full episode on YT, 🔗 in bio  created by Jagwar Twin with Jagwar Twin’s original sound
7189030571048422702	2023-01-15	From working in collections to producing for Kanye, Beyoncé, Madonna and more, listen to Grammy award winning producer S1’s inspiring story now. 🔗 in bio to watch episode 3 of “The Mirror Sessions”  #symbolycone #s1 #musicproducer  #musicproducer #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7188215017181809962	2023-01-13	You can’t cheat time and experience  Watch the full conversation with grant award winning producer S1 (Kanye, Drake, Beyoncé) now on YT.  🔗 in bio  #musicproducer #musicproductiontiktok #musicproducerlife #s1 #symbolycone #jagwartwin #hallofmirrors  created by Jagwar Twin with Jagwar Twin’s original sound
7187836750088195370	2023-01-12	3x Grammy Winning Producer, S1 (Symbolyc One), shares how he stays aligned in his career. 🪞 Watch Ep 3 of The Mirror Sessions now on YT. 🔗 in bio for the full conversation.  #s1 #symbolycone #kanyetok #beyonce #musicproducers #musicproducer #musicinspiration #jagwartwin #themirrorsessions   created by Jagwar Twin with Jagwar Twin’s original sound
7187471243866623275	2023-01-11	Watch the full conversation with S1 on the latest episode of “The Mirror Sessions” 🪞 🔗 in bio  What are The Mirror Sessions? Much of my journey as a musician has been intertwined with friends who are also in the world creating. The exploration of self can often happen when alone, but some of the deepest conversations in life happen when simply taking a walk with a friend. We are all reflections of each other in many ways, and hearing the perspectives of those around us can profoundly impact our path to understanding and trusting who we are. The Mirror Sessions are a place where I talk freely with close friends and acquaintances about music, art, humans, and the meaning of life. #kanyewest #kanyetok #s1  #symbolycone #beyonce #musicproducer #musicproducerlife #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7184556175864696110	2023-01-03	Knowing yourself is the 🗝 Check out @littlelunamusic on the latest episode of The Mirror Sessions.  🔗 in bio to watch the full video  #knowyourself #littleluna #acting #jagwartwin #themirrorsessions  created by Jagwar Twin with Jagwar Twin’s original sound
7184135735333899566	2023-01-02	We’re all stars ⭐️ Watch Episode 2 of “The Mirror Sessions” with @littlelunamusic now on YT. 🔗 in bio  #stars #littleluna #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7183424655326252330	2022-12-31	2022 was a strange year. But what year isn’t strange on this rock? I was thinking that I didn’t do much this year but when I look backwards I got a record deal, did my first radio shows, dropped 33, played some festivals, made a metaverse called the Hall Of Mirrors, started recording my conversations with friends on The Mirror series, and all that stuff is pretty cool. Things often appear bigger in reverse. It’s raining in LA right now. Water falling from the sky. Thank you to every single one of you who has sent me an encouraging message or comment, it means more than you know. El Roy 🐆 created by Jagwar Twin with Jagwar Twin’s original sound
7182689178327502122	2022-12-29	The job of an artist is to take off the mask. What do you think? 🎭 Watch the full conversation with @littlelunamusic on the latest episode of “The Mirror Sessions”  What are The Mirror Sessions? Much of my journey as a musician has been intertwined with friends who are also in the world creating. The exploration of self can often happen when alone, but some of the deepest conversations in life happen when simply taking a walk with a friend. We are all reflections of each other in many ways, and hearing the perspectives of those around us can profoundly impact our path to understanding and trusting who we are. The Mirror Sessions are a place where I talk freely with close friends and acquaintances about music, art, humans, and the meaning of life. Watch the full video now on YT. 🔗 in bio.  #artistsoftiktok #inspirational #inspirationalvideo #themirrorsessions #littleluna #5sos #jagwartwin  created by Jagwar Twin with Jagwar Twin’s original sound
7182331027220679982	2022-12-28	Perspective is a powerful tool  Watch Episode One of the Mirror Sessions with Calum Hood now on YT. 🔗 in bio  #calumhood #themirrorsessions #jagwartwin #5sos  created by Jagwar Twin with Jagwar Twin’s original sound
7182236371849923886	2022-12-28	Part 2 of “The Mirror Sessions” with @littlelunamusic is now available. We discuss mythology, the Lion King, feeling seen and sacrifice. 🪜 Watch the full video on YT, 🔗 in bio  created by Jagwar Twin with Jagwar Twin’s original sound
